ProteinName,SampleID,Condition,Ibaq,IbaqNorm,IbaqLog,IbaqPpb
P04118,MSV000079033-Sample-1,blood plasma,24.929506313369348,0.7972400067122156,9.901589084130812,79724000.67122157
Q96DC8,MSV000079033-Sample-1,blood plasma,3.1322684881228158,0.10016924198600345,9.000734387335564,10016924.198600344
Q4G0N4,MSV000079033-Sample-1,blood plasma,1.92400095705509,0.06152911801122612,8.789080689740995,6152911.801122611
Q5FWF4,MSV000079033-Sample-1,blood plasma,0.6568905265416713,0.021007211342505414,8.32236840466947,2100721.134250541
Q4KWH8,MSV000079033-Sample-1,blood plasma,0.6270970276901083,0.020054421948049485,8.302210148322631,2005442.1948049485
Q4KWH8,MSV000079033-Sample-10,blood plasma,0.5950373418298559,0.7217377126166169,9.858379398873195,72173771.2616617
Q5FWF4,MSV000079033-Sample-10,blood plasma,0.22941360680158468,0.278262287383383,9.444454350814397,27826228.7383383
Q4KWH8,MSV000079033-Sample-11,blood plasma,0.6145229076901841,0.7217249662608177,9.858371728883428,72172496.62608178
Q5FWF4,MSV000079033-Sample-11,blood plasma,0.23694120456571255,0.2782750337391823,9.444474244078616,27827503.373918228
Q4KWH8,MSV000079033-Sample-12,blood plasma,0.6189409073372069,0.7225861798670224,9.858889651025406,72258617.98670225
Q5FWF4,MSV000079033-Sample-12,blood plasma,0.2376225373872833,0.2774138201329775,9.44312809285113,27741382.013297748
P04118,MSV000079033-Sample-2,blood plasma,24.789344441710227,0.7966869811036388,9.901287720289645,79668698.11036387
Q96DC8,MSV000079033-Sample-2,blood plasma,3.1438404942786127,0.10103763729402608,9.004483181943908,10103763.729402607
Q4G0N4,MSV000079033-Sample-2,blood plasma,1.9075142249549046,0.061304233069373014,8.787490463673356,6130423.3069373015
Q5FWF4,MSV000079033-Sample-2,blood plasma,0.6557640926515705,0.02107513236258471,8.323770310896288,2107513.236258471
Q4KWH8,MSV000079033-Sample-2,blood plasma,0.6190752573640484,0.019896016170377406,8.298766125232468,1989601.6170377405
P04118,MSV000079033-Sample-3,blood plasma,24.384329121740144,0.787706247512664,9.896364289990728,78770624.7512664
Q96DC8,MSV000079033-Sample-3,blood plasma,3.258181471938202,0.10525161008787172,9.022228748183997,10525161.008787172
Q4G0N4,MSV000079033-Sample-3,blood plasma,2.0297322680715975,0.06556804496674004,8.816692234561517,6556804.496674004
Q5FWF4,MSV000079033-Sample-3,blood plasma,0.6588577233928897,0.021283601543740704,8.328045119780286,2128360.1543740705
Q4KWH8,MSV000079033-Sample-3,blood plasma,0.6250194135729544,0.02019049588898361,8.305146985570905,2019049.5888983612
P04118,MSV000079033-Sample-4,blood plasma,28.15635479281163,0.803753214931061,9.905122723069482,80375321.4931061
Q96DC8,MSV000079033-Sample-4,blood plasma,3.494119521498932,0.09974337301201856,8.998884050625255,9974337.301201856
Q4G0N4,MSV000079033-Sample-4,blood plasma,2.0928653085051168,0.059743075142600834,8.776287573190952,5974307.514260083
Q5FWF4,MSV000079033-Sample-4,blood plasma,0.6572599603858167,0.018762187438426208,8.273283470346733,1876218.7438426209
Q4KWH8,MSV000079033-Sample-4,blood plasma,0.6304948743511806,0.017998149475893593,8.25522785434095,1799814.9475893592
Q5FWF4,MSV000079033-Sample-5,blood plasma,0.5827963149707885,0.5922555230618426,9.772509119414384,59225552.30618426
Q4KWH8,MSV000079033-Sample-5,blood plasma,0.40123218671012123,0.4077444769381573,9.610388087059887,40774447.69381573
Q5FWF4,MSV000079033-Sample-6,blood plasma,0.591204688978467,0.5951133345174159,9.774599681473754,59511333.45174159
Q4KWH8,MSV000079033-Sample-6,blood plasma,0.40222740989708844,0.4048866654825841,9.607333473970948,40488666.54825841
Q5FWF4,MSV000079033-Sample-7,blood plasma,0.5816378091739779,0.5920271614895921,9.772341632085167,59202716.14895921
Q4KWH8,MSV000079033-Sample-7,blood plasma,0.4008134143653718,0.407972838510408,9.610631250154308,40797283.8510408
Q5FWF4,MSV000079033-Sample-8,blood plasma,0.5833996126687153,0.5881580670452508,9.769494058083273,58815806.704525076
Q4KWH8,MSV000079033-Sample-8,blood plasma,0.40850995273019075,0.41184193295474925,9.614730563563482,41184193.295474924
Q4KWH8,MSV000079033-Sample-9,blood plasma,0.6004327315112702,0.7150914821289851,9.854361604937232,71509148.21289851
Q5FWF4,MSV000079033-Sample-9,blood plasma,0.23922589471603364,0.28490851787101495,9.454705433476335,28490851.787101496
